feature,family,distinct_development_values,minimum,maximum,nonzero_fraction,availability,status
market_worker.0.liquidation_revenue,delivery_opportunity_cost,125,0.0,4083.0,0.15814917127071823,current_legal_observation,provisional_not_selected
market_worker.0.quiet_night_revenue,delivery_opportunity_cost,67,0.0,4096.0,0.1477900552486188,current_legal_observation,provisional_not_selected
market_worker.0.rival_stress_night_revenue,delivery_opportunity_cost,86,0.0,4038.0,0.1477900552486188,current_legal_observation,provisional_not_selected
market_worker.0.night_sale_available,delivery_opportunity_cost,2,0.0,1.0,0.9613259668508287,current_legal_observation,provisional_not_selected
market_worker.0.overflow_after_sell_all,delivery_opportunity_cost,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_worker.1.present,delivery_opportunity_cost,2,0.0,1.0,0.8342541436464088,current_legal_observation,provisional_not_selected
market_worker.1.carried_units,delivery_opportunity_cost,11,0.0,24.0,0.14019337016574585,current_legal_observation,provisional_not_selected
market_worker.1.delivery_actions,delivery_opportunity_cost,10,0.0,9.0,0.8342541436464088,current_legal_observation,provisional_not_selected
market_worker.1.delivery_slack,delivery_opportunity_cost,26,-6.0,19.0,0.7810773480662984,current_legal_observation,provisional_not_selected
market_worker.1.liquidation_revenue,delivery_opportunity_cost,126,0.0,3787.0,0.14019337016574585,current_legal_observation,provisional_not_selected
market_worker.1.quiet_night_revenue,delivery_opportunity_cost,62,0.0,3809.0,0.1298342541436464,current_legal_observation,provisional_not_selected
market_worker.1.rival_stress_night_revenue,delivery_opportunity_cost,82,0.0,3726.0,0.1298342541436464,current_legal_observation,provisional_not_selected
market_worker.1.night_sale_available,delivery_opportunity_cost,2,0.0,1.0,0.8011049723756906,current_legal_observation,provisional_not_selected
market_worker.1.overflow_after_sell_all,delivery_opportunity_cost,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_worker.2.present,delivery_opportunity_cost,2,0.0,1.0,0.8052486187845304,current_legal_observation,provisional_not_selected
market_worker.2.carried_units,delivery_opportunity_cost,9,0.0,24.0,0.11256906077348067,current_legal_observation,provisional_not_selected
market_worker.2.delivery_actions,delivery_opportunity_cost,10,0.0,9.0,0.8052486187845304,current_legal_observation,provisional_not_selected
market_worker.2.delivery_slack,delivery_opportunity_cost,25,-5.0,19.0,0.7265193370165746,current_legal_observation,provisional_not_selected
market_worker.2.liquidation_revenue,delivery_opportunity_cost,89,0.0,2873.0,0.11256906077348067,current_legal_observation,provisional_not_selected
market_worker.2.quiet_night_revenue,delivery_opportunity_cost,56,0.0,2896.0,0.11187845303867404,current_legal_observation,provisional_not_selected
market_worker.2.rival_stress_night_revenue,delivery_opportunity_cost,69,0.0,2872.0,0.11187845303867404,current_legal_observation,provisional_not_selected
market_worker.2.night_sale_available,delivery_opportunity_cost,2,0.0,1.0,0.8011049723756906,current_legal_observation,provisional_not_selected
market_worker.2.overflow_after_sell_all,delivery_opportunity_cost,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_worker.3.present,delivery_opportunity_cost,2,0.0,1.0,0.18093922651933703,current_legal_observation,provisional_not_selected
market_worker.3.carried_units,delivery_opportunity_cost,5,0.0,12.0,0.03038674033149171,current_legal_observation,provisional_not_selected
market_worker.3.delivery_actions,delivery_opportunity_cost,10,0.0,9.0,0.18093922651933703,current_legal_observation,provisional_not_selected
market_worker.3.delivery_slack,delivery_opportunity_cost,21,-5.0,19.0,0.17403314917127072,current_legal_observation,provisional_not_selected
market_worker.3.liquidation_revenue,delivery_opportunity_cost,28,0.0,2724.0,0.03038674033149171,current_legal_observation,provisional_not_selected
market_worker.3.quiet_night_revenue,delivery_opportunity_cost,21,0.0,2733.0,0.03038674033149171,current_legal_observation,provisional_not_selected
market_worker.3.rival_stress_night_revenue,delivery_opportunity_cost,27,0.0,2694.0,0.03038674033149171,current_legal_observation,provisional_not_selected
market_worker.3.night_sale_available,delivery_opportunity_cost,2,0.0,1.0,0.18093922651933703,current_legal_observation,provisional_not_selected
market_worker.3.overflow_after_sell_all,delivery_opportunity_cost,1,0.0,0.0,0.0,current_legal_observation,coverage_gap_constant
market_history.WHEAT.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.last.trade_net,causal_supply_bounds,6,0.0,8.0,0.004834254143646409,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.quote_change,causal_supply_bounds,2,-1.0,0.0,0.0006906077348066298,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.last.sale_supported,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.sales_lower,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.sales_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.sales_identified,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.harvest_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.last.stock_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w4.trade_sum,multiscale_market_history,14,0.0,24.0,0.01985497237569061,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w4.trade_std,multiscale_market_history,19,0.0,10.392304845413264,0.01985497237569061,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w4.quote_change_sum,multiscale_market_history,3,-1.0,1.0,0.12361878453038674,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w4.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w4.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w4.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w4.identified_fraction,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w12.trade_sum,multiscale_market_history,20,0.0,28.0,0.04419889502762431,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w12.trade_std,multiscale_market_history,33,0.0,6.6332495807108,0.04419889502762431,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w12.quote_change_sum,multiscale_market_history,3,-1.0,1.0,0.35842541436464087,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w12.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w12.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w12.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w12.identified_fraction,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w24.trade_sum,multiscale_market_history,19,0.0,38.0,0.07044198895027624,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w24.trade_std,multiscale_market_history,40,0.0,4.9658556384798604,0.07044198895027624,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w24.quote_change_sum,multiscale_market_history,3,0.0,2.0,0.7009668508287292,current_and_past_legal_observations,provisional_not_selected
market_history.WHEAT.w24.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w24.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w24.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.w24.identified_fraction,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.sale_seen,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.WHEAT.sale_age,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.CARROT.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.trade_net,causal_supply_bounds,6,0.0,6.0,0.0036256906077348065,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.CARROT.last.quote_change,causal_supply_bounds,4,-3.0,0.0,0.0027624309392265192,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.CARROT.last.sales_lower,causal_supply_bounds,4,0.0,3.0,0.003453038674033149,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.sales_upper,causal_supply_bounds,4,0.0,3.0,0.003453038674033149,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.CARROT.last.harvest_upper,causal_supply_bounds,5,0.0,6.0,0.008287292817679558,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.last.stock_upper,causal_supply_bounds,9,0.0,12.0,0.08494475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.trade_sum,multiscale_market_history,15,0.0,21.0,0.03038674033149171,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.trade_std,multiscale_market_history,23,0.0,9.093266739736606,0.03038674033149171,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.quote_change_sum,multiscale_market_history,11,-5.0,5.0,0.18836325966850828,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.sales_lower_sum,multiscale_market_history,8,0.0,9.0,0.024171270718232045,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.sales_upper_sum,multiscale_market_history,8,0.0,9.0,0.024171270718232045,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.harvest_upper_sum,multiscale_market_history,6,0.0,6.0,0.031077348066298343,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w4.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.trade_sum,multiscale_market_history,18,0.0,21.0,0.0649171270718232,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.trade_std,multiscale_market_history,46,0.0,5.80409338312195,0.0649171270718232,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.quote_change_sum,multiscale_market_history,15,-1.0,13.0,0.4129834254143646,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.sales_lower_sum,multiscale_market_history,10,0.0,11.0,0.057320441988950276,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.sales_upper_sum,multiscale_market_history,10,0.0,11.0,0.057320441988950276,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.harvest_upper_sum,multiscale_market_history,9,0.0,12.0,0.06698895027624309,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w12.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.trade_sum,multiscale_market_history,20,0.0,26.0,0.10290055248618785,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.trade_std,multiscale_market_history,58,0.0,4.19635258289863,0.10290055248618785,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.quote_change_sum,multiscale_market_history,19,0.0,18.0,0.6022099447513812,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.sales_lower_sum,multiscale_market_history,12,0.0,13.0,0.09392265193370165,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.sales_upper_sum,multiscale_market_history,12,0.0,13.0,0.09392265193370165,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.harvest_upper_sum,multiscale_market_history,11,0.0,12.0,0.10497237569060773,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.w24.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.sale_seen,rival_sale_recency,2,0.0,1.0,0.10220994475138122,current_and_past_legal_observations,provisional_not_selected
market_history.CARROT.sale_age,rival_sale_recency,23,0.0,48.0,0.10220994475138122,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.last.trade_net,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.quote_change,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.sales_lower,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.sales_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.harvest_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.last.stock_upper,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w4.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w4.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w4.quote_change_sum,multiscale_market_history,5,0.0,4.0,0.11464088397790055,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w4.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w4.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w4.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w4.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w12.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w12.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w12.quote_change_sum,multiscale_market_history,11,0.0,10.0,0.2866022099447514,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w12.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w12.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w12.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w12.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w24.trade_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w24.trade_std,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w24.quote_change_sum,multiscale_market_history,20,0.0,19.0,0.4675414364640884,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.w24.sales_lower_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w24.sales_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w24.harvest_upper_sum,multiscale_market_history,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.w24.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.TOMATO.sale_seen,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.TOMATO.sale_age,rival_sale_recency,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.STRAWBERRY.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.trade_net,causal_supply_bounds,10,0.0,24.0,0.009841160220994474,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.STRAWBERRY.last.quote_change,causal_supply_bounds,6,-6.0,0.0,0.007424033149171271,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.STRAWBERRY.last.sales_lower,causal_supply_bounds,5,0.0,12.0,0.006906077348066298,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.sales_upper,causal_supply_bounds,5,0.0,12.0,0.006906077348066298,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.floor_censored,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.STRAWBERRY.last.harvest_upper,causal_supply_bounds,13,0.0,12.0,0.0531767955801105,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.last.stock_upper,causal_supply_bounds,55,0.0,80.0,0.23342541436464087,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.trade_sum,multiscale_market_history,25,0.0,72.0,0.038501381215469616,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.trade_std,multiscale_market_history,43,0.0,31.176914536239792,0.038501381215469616,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.quote_change_sum,multiscale_market_history,20,-21.0,8.0,0.7726174033149171,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.sales_lower_sum,multiscale_market_history,14,0.0,44.0,0.03038674033149171,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.sales_upper_sum,multiscale_market_history,14,0.0,44.0,0.03038674033149171,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.harvest_upper_sum,multiscale_market_history,15,0.0,20.0,0.08149171270718232,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w4.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.trade_sum,multiscale_market_history,36,0.0,72.0,0.06457182320441988,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.trade_std,multiscale_market_history,90,0.0,19.8997487421324,0.06457182320441988,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.quote_change_sum,multiscale_market_history,30,-24.0,8.0,0.8960635359116023,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.sales_lower_sum,multiscale_market_history,16,0.0,48.0,0.05870165745856354,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.sales_upper_sum,multiscale_market_history,16,0.0,48.0,0.05870165745856354,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.harvest_upper_sum,multiscale_market_history,29,0.0,44.0,0.16505524861878454,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w12.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.trade_sum,multiscale_market_history,36,0.0,112.0,0.06837016574585636,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.trade_std,multiscale_market_history,106,0.0,16.152055252780954,0.06837016574585636,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.quote_change_sum,multiscale_market_history,36,-27.0,12.0,0.9930939226519337,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.sales_lower_sum,multiscale_market_history,16,0.0,56.0,0.06837016574585636,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.sales_upper_sum,multiscale_market_history,16,0.0,56.0,0.06837016574585636,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.harvest_upper_sum,multiscale_market_history,48,0.0,60.0,0.23342541436464087,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.w24.identified_fraction,multiscale_market_history,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.sale_seen,rival_sale_recency,2,0.0,1.0,0.06837016574585636,current_and_past_legal_observations,provisional_not_selected
market_history.STRAWBERRY.sale_age,rival_sale_recency,15,0.0,24.0,0.06837016574585636,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.available,causal_supply_bounds,2,0.0,1.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.trade_net,causal_supply_bounds,6,0.0,24.0,0.012430939226519336,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.known_demand,causal_supply_bounds,1,0.0,0.0,0.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MELON.last.quote_change,causal_supply_bounds,7,-29.0,0.0,0.012430939226519336,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.sale_supported,causal_supply_bounds,1,1.0,1.0,1.0,current_and_past_legal_observations,coverage_gap_constant
market_history.MELON.last.sales_lower,causal_supply_bounds,5,0.0,12.0,0.008977900552486187,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.sales_upper,causal_supply_bounds,13,0.0,100.0,0.08598066298342541,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.sales_identified,causal_supply_bounds,2,0.0,1.0,0.9167817679558011,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.floor_censored,causal_supply_bounds,2,0.0,1.0,0.07769337016574586,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.harvest_upper,causal_supply_bounds,3,0.0,12.0,0.027624309392265192,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.last.stock_upper,causal_supply_bounds,25,0.0,108.0,0.6464088397790055,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.observed,multiscale_market_history,2,0.0,4.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.trade_sum,multiscale_market_history,16,0.0,72.0,0.04454419889502762,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.trade_std,multiscale_market_history,19,0.0,31.176914536239792,0.04454419889502762,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.quote_change_sum,multiscale_market_history,19,-154.0,6.0,0.17990331491712708,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.sales_lower_sum,multiscale_market_history,9,0.0,36.0,0.03280386740331492,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.sales_upper_sum,multiscale_market_history,28,0.0,400.0,0.11636740331491713,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.harvest_upper_sum,multiscale_market_history,6,0.0,30.0,0.0718232044198895,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w4.identified_fraction,multiscale_market_history,4,0.0,1.0,0.9209254143646409,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.observed,multiscale_market_history,4,0.0,12.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.trade_sum,multiscale_market_history,19,0.0,96.0,0.10048342541436464,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.trade_std,multiscale_market_history,25,0.0,20.396078054371138,0.10048342541436464,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.quote_change_sum,multiscale_market_history,21,-183.0,6.0,0.506560773480663,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.sales_lower_sum,multiscale_market_history,12,0.0,48.0,0.06526243093922653,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.sales_upper_sum,multiscale_market_history,62,0.0,1200.0,0.16056629834254144,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.harvest_upper_sum,multiscale_market_history,12,0.0,72.0,0.10013812154696132,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w12.identified_fraction,multiscale_market_history,10,0.0,1.0,0.9406077348066298,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.observed,multiscale_market_history,7,0.0,24.0,0.994475138121547,current_and_past_legal_observations,provisional_not_selected
market_history.MELON.w24.trade_sum,multiscale_market_history,26,0.0,144.0,0.16056629834254144,current_and_past_legal_observations,provisional_not_selected
